RegionName,State,CountyName,Month,AverageHomePrice,Date
Miami,AZ,Gila,1996-07,,1996-07-01
Cave Creek,AZ,Maricopa,1996-07,244300.0,1996-07-01
Wellton,AZ,Yuma,1996-07,,1996-07-01
Thatcher,AZ,Graham,1996-07,86600.0,1996-07-01
Snowflake,AZ,Navajo,1996-07,71400.0,1996-07-01
San Manuel,AZ,Pinal,1996-07,56200.0,1996-07-01
Three Points,AZ,Pima,1996-07,89800.0,1996-07-01
Rimrock,AZ,Yavapai,1996-07,91000.0,1996-07-01
New River,AZ,Maricopa,1996-07,143000.0,1996-07-01
Drexel-Alvernon,AZ,Pima,1996-07,67000.0,1996-07-01
Clarkdale,AZ,Yavapai,1996-07,120500.0,1996-07-01
Heber,AZ,Navajo,1996-07,83900.0,1996-07-01
Carefree,AZ,Maricopa,1996-07,312500.0,1996-07-01
Cornville,AZ,Yavapai,1996-07,121800.0,1996-07-01
Superior,AZ,Pinal,1996-07,38500.0,1996-07-01
Oracle,AZ,Pinal,1996-07,80900.0,1996-07-01
Amado,AZ,Pima,1996-07,83100.0,1996-07-01
Paulden,AZ,Yavapai,1996-07,97200.0,1996-07-01
Quartzsite,AZ,La Paz,1996-07,,1996-07-01
Rio Verde,AZ,Maricopa,1996-07,251000.0,1996-07-01
Pearce,AZ,Cochise,1996-07,59700.0,1996-07-01
Pine,AZ,Gila,1996-07,99100.0,1996-07-01
Kearny,AZ,Pinal,1996-07,,1996-07-01
Youngtown,AZ,Maricopa,1996-07,54900.0,1996-07-01
Pima,AZ,Graham,1996-07,76500.0,1996-07-01
Patagonia,AZ,Santa Cruz,1996-07,,1996-07-01
Vail,AZ,Pima,1996-07,141400.0,1996-07-01
Corona de Tucson,AZ,Pima,1996-07,119100.0,1996-07-01
Mayer,AZ,Yavapai,1996-07,71300.0,1996-07-01
Dewey-Humboldt,AZ,Yavapai,1996-07,117200.0,1996-07-01
Kirkland,AZ,Yavapai,1996-07,,1996-07-01
Black Canyon City,AZ,Yavapai,1996-07,78100.0,1996-07-01
Eagar,AZ,Apache,1996-07,,1996-07-01
Tombstone,AZ,Cochise,1996-07,67200.0,1996-07-01
Clifton,AZ,Greenlee,1996-07,28200.0,1996-07-01
Happy Jack,AZ,Coconino,1996-07,110400.0,1996-07-01
Saint David,AZ,Cochise,1996-07,80400.0,1996-07-01
Sonoita,AZ,Santa Cruz,1996-07,163000.0,1996-07-01
Star Valley,AZ,Gila,1996-07,96800.0,1996-07-01
Littletown,AZ,Pima,1996-07,,1996-07-01
Munds Park,AZ,Coconino,1996-07,123700.0,1996-07-01
Tubac,AZ,Santa Cruz,1996-07,154400.0,1996-07-01
Forest Lakes,AZ,Coconino,1996-07,114000.0,1996-07-01
Overgaard,AZ,Navajo,1996-07,,1996-07-01
Phoenix,AZ,Maricopa,1996-08,88500.0,1996-08-01
Tucson,AZ,Pima,1996-08,91500.0,1996-08-01
Mesa,AZ,Maricopa,1996-08,97700.0,1996-08-01
Chandler,AZ,Maricopa,1996-08,125400.0,1996-08-01
Glendale,AZ,Maricopa,1996-08,97600.0,1996-08-01
Gilbert,AZ,Maricopa,1996-08,131300.0,1996-08-01
Scottsdale,AZ,Maricopa,1996-08,178000.0,1996-08-01
Tempe,AZ,Maricopa,1996-08,97000.0,1996-08-01
Peoria,AZ,Maricopa,1996-08,118100.0,1996-08-01
Yuma,AZ,Yuma,1996-08,87600.0,1996-08-01
Queen Creek,AZ,Pinal,1996-08,,1996-08-01
Surprise,AZ,Maricopa,1996-08,116100.0,1996-08-01
Flagstaff,AZ,Coconino,1996-08,144000.0,1996-08-01
San Tan Valley,AZ,Pinal,1996-08,,1996-08-01
Casa Grande,AZ,Pinal,1996-08,84500.0,1996-08-01
Avondale,AZ,Maricopa,1996-08,102300.0,1996-08-01
Goodyear,AZ,Maricopa,1996-08,125900.0,1996-08-01
Lake Havasu City,AZ,Mohave,1996-08,88600.0,1996-08-01
Prescott,AZ,Yavapai,1996-08,148700.0,1996-08-01
Sierra Vista,AZ,Cochise,1996-08,99800.0,1996-08-01
Kingman,AZ,Mohave,1996-08,76800.0,1996-08-01
Buckeye,AZ,Maricopa,1996-08,,1996-08-01
Apache Junction,AZ,Pinal,1996-08,75500.0,1996-08-01
Oro Valley,AZ,Pima,1996-08,159800.0,1996-08-01
Anthem,AZ,Maricopa,1996-08,149100.0,1996-08-01
Sun City,AZ,Maricopa,1996-08,85000.0,1996-08-01
Bullhead City,AZ,Mohave,1996-08,90200.0,1996-08-01
Prescott Valley,AZ,Yavapai,1996-08,95000.0,1996-08-01
El Mirage,AZ,Maricopa,1996-08,78800.0,1996-08-01
Catalina Foothills,AZ,Pima,1996-08,212600.0,1996-08-01
Sun City West,AZ,Maricopa,1996-08,129200.0,1996-08-01
Somerton,AZ,Yuma,1996-08,70200.0,1996-08-01
Cottonwood,AZ,Yavapai,1996-08,94900.0,1996-08-01
Nogales,AZ,Santa Cruz,1996-08,73800.0,1996-08-01
Florence,AZ,Pinal,1996-08,,1996-08-01
Douglas,AZ,Cochise,1996-08,49400.0,1996-08-01
Sahuarita,AZ,Pima,1996-08,109600.0,1996-08-01
Fountain Hills,AZ,Maricopa,1996-08,171200.0,1996-08-01
Green Valley,AZ,Pima,1996-08,114700.0,1996-08-01
Tanque Verde,AZ,Pima,1996-08,197300.0,1996-08-01
Sedona,AZ,Yavapai,1996-08,203500.0,1996-08-01
San Luis,AZ,Yuma,1996-08,67600.0,1996-08-01
Eloy,AZ,Pinal,1996-08,,1996-08-01
Marana,AZ,Pima,1996-08,127100.0,1996-08-01
Show Low,AZ,Navajo,1996-08,,1996-08-01
Flowing Wells,AZ,Pima,1996-08,74000.0,1996-08-01
Rio Rico,AZ,Santa Cruz,1996-08,84400.0,1996-08-01
Safford,AZ,Graham,1996-08,70600.0,1996-08-01
Winslow,AZ,Navajo,1996-08,48900.0,1996-08-01
Coolidge,AZ,Pinal,1996-08,61000.0,1996-08-01
Tucson Estates,AZ,Pima,1996-08,117500.0,1996-08-01
Chino Valley,AZ,Yavapai,1996-08,112800.0,1996-08-01
Camp Verde,AZ,Yavapai,1996-08,95900.0,1996-08-01
Globe,AZ,Gila,1996-08,63700.0,1996-08-01
Paradise Valley,AZ,Maricopa,1996-08,,1996-08-01
Payson,AZ,Gila,1996-08,117900.0,1996-08-01
Parker,AZ,La Paz,1996-08,,1996-08-01
Litchfield Park,AZ,Maricopa,1996-08,132000.0,1996-08-01
Benson,AZ,Cochise,1996-08,72900.0,1996-08-01
Hereford,AZ,Cochise,1996-08,108800.0,1996-08-01
Willcox,AZ,Cochise,1996-08,52200.0,1996-08-01
Gold Canyon,AZ,Pinal,1996-08,131800.0,1996-08-01
Bisbee,AZ,Cochise,1996-08,56800.0,1996-08-01
Page,AZ,Coconino,1996-08,122700.0,1996-08-01
Huachuca City,AZ,Cochise,1996-08,66100.0,1996-08-01
Tolleson,AZ,Maricopa,1996-08,63000.0,1996-08-01
Williams,AZ,Coconino,1996-08,98700.0,1996-08-01
Mohave Valley,AZ,Mohave,1996-08,82200.0,1996-08-01
Tortolita,AZ,Pima,1996-08,182000.0,1996-08-01
Wickenburg,AZ,Maricopa,1996-08,136400.0,1996-08-01
South Tucson,AZ,Pima,1996-08,48600.0,1996-08-01
Catalina,AZ,Pima,1996-08,142500.0,1996-08-01
Golden Valley,AZ,Mohave,1996-08,63500.0,1996-08-01
Valencia West,AZ,Pima,1996-08,97900.0,1996-08-01
Pinetop,AZ,Navajo,1996-08,139800.0,1996-08-01
Lakeside,AZ,Navajo,1996-08,89200.0,1996-08-01
Miami,AZ,Gila,1996-08,,1996-08-01
Cave Creek,AZ,Maricopa,1996-08,242000.0,1996-08-01
Wellton,AZ,Yuma,1996-08,,1996-08-01
Thatcher,AZ,Graham,1996-08,86300.0,1996-08-01
Snowflake,AZ,Navajo,1996-08,70500.0,1996-08-01
San Manuel,AZ,Pinal,1996-08,56200.0,1996-08-01
Three Points,AZ,Pima,1996-08,90600.0,1996-08-01
Rimrock,AZ,Yavapai,1996-08,91500.0,1996-08-01
New River,AZ,Maricopa,1996-08,143100.0,1996-08-01
Drexel-Alvernon,AZ,Pima,1996-08,67200.0,1996-08-01
Clarkdale,AZ,Yavapai,1996-08,121500.0,1996-08-01
Heber,AZ,Navajo,1996-08,83800.0,1996-08-01
Carefree,AZ,Maricopa,1996-08,309800.0,1996-08-01
Cornville,AZ,Yavapai,1996-08,122200.0,1996-08-01
Superior,AZ,Pinal,1996-08,37400.0,1996-08-01
Oracle,AZ,Pinal,1996-08,79200.0,1996-08-01
Amado,AZ,Pima,1996-08,83300.0,1996-08-01
Paulden,AZ,Yavapai,1996-08,98600.0,1996-08-01
Quartzsite,AZ,La Paz,1996-08,,1996-08-01
Rio Verde,AZ,Maricopa,1996-08,251400.0,1996-08-01
Pearce,AZ,Cochise,1996-08,58600.0,1996-08-01
Pine,AZ,Gila,1996-08,99600.0,1996-08-01
Kearny,AZ,Pinal,1996-08,,1996-08-01
Youngtown,AZ,Maricopa,1996-08,55000.0,1996-08-01
Pima,AZ,Graham,1996-08,77700.0,1996-08-01
Patagonia,AZ,Santa Cruz,1996-08,,1996-08-01
Vail,AZ,Pima,1996-08,141300.0,1996-08-01
Corona de Tucson,AZ,Pima,1996-08,118200.0,1996-08-01
Mayer,AZ,Yavapai,1996-08,70600.0,1996-08-01
Dewey-Humboldt,AZ,Yavapai,1996-08,118200.0,1996-08-01
Kirkland,AZ,Yavapai,1996-08,,1996-08-01
Black Canyon City,AZ,Yavapai,1996-08,81000.0,1996-08-01
Eagar,AZ,Apache,1996-08,,1996-08-01
Tombstone,AZ,Cochise,1996-08,66900.0,1996-08-01
Clifton,AZ,Greenlee,1996-08,27900.0,1996-08-01
Happy Jack,AZ,Coconino,1996-08,110800.0,1996-08-01
Saint David,AZ,Cochise,1996-08,81500.0,1996-08-01
Sonoita,AZ,Santa Cruz,1996-08,163100.0,1996-08-01
Star Valley,AZ,Gila,1996-08,99000.0,1996-08-01
Littletown,AZ,Pima,1996-08,,1996-08-01
Munds Park,AZ,Coconino,1996-08,123900.0,1996-08-01
Tubac,AZ,Santa Cruz,1996-08,154700.0,1996-08-01
Forest Lakes,AZ,Coconino,1996-08,114900.0,1996-08-01
Overgaard,AZ,Navajo,1996-08,,1996-08-01
Phoenix,AZ,Maricopa,1996-09,88900.0,1996-09-01
Tucson,AZ,Pima,1996-09,91700.0,1996-09-01
Mesa,AZ,Maricopa,1996-09,98100.0,1996-09-01
Chandler,AZ,Maricopa,1996-09,125800.0,1996-09-01
Glendale,AZ,Maricopa,1996-09,97800.0,1996-09-01
Gilbert,AZ,Maricopa,1996-09,132000.0,1996-09-01
Scottsdale,AZ,Maricopa,1996-09,177800.0,1996-09-01
Tempe,AZ,Maricopa,1996-09,97600.0,1996-09-01
Peoria,AZ,Maricopa,1996-09,118600.0,1996-09-01
Yuma,AZ,Yuma,1996-09,87000.0,1996-09-01
Queen Creek,AZ,Pinal,1996-09,,1996-09-01
Surprise,AZ,Maricopa,1996-09,116400.0,1996-09-01
Flagstaff,AZ,Coconino,1996-09,144500.0,1996-09-01
San Tan Valley,AZ,Pinal,1996-09,,1996-09-01
Casa Grande,AZ,Pinal,1996-09,85100.0,1996-09-01
Avondale,AZ,Maricopa,1996-09,102400.0,1996-09-01
Goodyear,AZ,Maricopa,1996-09,126600.0,1996-09-01
Lake Havasu City,AZ,Mohave,1996-09,88500.0,1996-09-01
Prescott,AZ,Yavapai,1996-09,147800.0,1996-09-01
Sierra Vista,AZ,Cochise,1996-09,99800.0,1996-09-01
Kingman,AZ,Mohave,1996-09,76500.0,1996-09-01
Buckeye,AZ,Maricopa,1996-09,,1996-09-01
Apache Junction,AZ,Pinal,1996-09,75700.0,1996-09-01
Oro Valley,AZ,Pima,1996-09,160000.0,1996-09-01
Anthem,AZ,Maricopa,1996-09,149500.0,1996-09-01
Sun City,AZ,Maricopa,1996-09,85400.0,1996-09-01
Bullhead City,AZ,Mohave,1996-09,90000.0,1996-09-01
Prescott Valley,AZ,Yavapai,1996-09,95000.0,1996-09-01
El Mirage,AZ,Maricopa,1996-09,79000.0,1996-09-01
Catalina Foothills,AZ,Pima,1996-09,213500.0,1996-09-01
Sun City West,AZ,Maricopa,1996-09,129400.0,1996-09-01
Somerton,AZ,Yuma,1996-09,69500.0,1996-09-01
Cottonwood,AZ,Yavapai,1996-09,95700.0,1996-09-01
Nogales,AZ,Santa Cruz,1996-09,73300.0,1996-09-01
Florence,AZ,Pinal,1996-09,,1996-09-01
Douglas,AZ,Cochise,1996-09,49700.0,1996-09-01
Sahuarita,AZ,Pima,1996-09,109700.0,1996-09-01
Fountain Hills,AZ,Maricopa,1996-09,171600.0,1996-09-01
Green Valley,AZ,Pima,1996-09,115200.0,1996-09-01
Tanque Verde,AZ,Pima,1996-09,198100.0,1996-09-01
Sedona,AZ,Yavapai,1996-09,202800.0,1996-09-01
San Luis,AZ,Yuma,1996-09,67400.0,1996-09-01
Eloy,AZ,Pinal,1996-09,,1996-09-01
Marana,AZ,Pima,1996-09,126800.0,1996-09-01
Show Low,AZ,Navajo,1996-09,,1996-09-01
Flowing Wells,AZ,Pima,1996-09,73900.0,1996-09-01
Rio Rico,AZ,Santa Cruz,1996-09,83500.0,1996-09-01
Safford,AZ,Graham,1996-09,70600.0,1996-09-01
Winslow,AZ,Navajo,1996-09,47700.0,1996-09-01
Coolidge,AZ,Pinal,1996-09,60800.0,1996-09-01
Tucson Estates,AZ,Pima,1996-09,117300.0,1996-09-01
Chino Valley,AZ,Yavapai,1996-09,113200.0,1996-09-01
Camp Verde,AZ,Yavapai,1996-09,96500.0,1996-09-01
Globe,AZ,Gila,1996-09,64400.0,1996-09-01
Paradise Valley,AZ,Maricopa,1996-09,,1996-09-01
Payson,AZ,Gila,1996-09,119500.0,1996-09-01
Parker,AZ,La Paz,1996-09,,1996-09-01
Litchfield Park,AZ,Maricopa,1996-09,132400.0,1996-09-01
Benson,AZ,Cochise,1996-09,73300.0,1996-09-01
Hereford,AZ,Cochise,1996-09,108600.0,1996-09-01
Willcox,AZ,Cochise,1996-09,52400.0,1996-09-01
Gold Canyon,AZ,Pinal,1996-09,132800.0,1996-09-01
Bisbee,AZ,Cochise,1996-09,56500.0,1996-09-01
Page,AZ,Coconino,1996-09,122500.0,1996-09-01
Huachuca City,AZ,Cochise,1996-09,65400.0,1996-09-01
Tolleson,AZ,Maricopa,1996-09,63200.0,1996-09-01
Williams,AZ,Coconino,1996-09,98400.0,1996-09-01
Mohave Valley,AZ,Mohave,1996-09,81700.0,1996-09-01
Tortolita,AZ,Pima,1996-09,181500.0,1996-09-01
Wickenburg,AZ,Maricopa,1996-09,136900.0,1996-09-01
South Tucson,AZ,Pima,1996-09,48900.0,1996-09-01
Catalina,AZ,Pima,1996-09,141700.0,1996-09-01
Golden Valley,AZ,Mohave,1996-09,63400.0,1996-09-01
Valencia West,AZ,Pima,1996-09,97800.0,1996-09-01
Pinetop,AZ,Navajo,1996-09,139800.0,1996-09-01
Lakeside,AZ,Navajo,1996-09,90000.0,1996-09-01
Miami,AZ,Gila,1996-09,,1996-09-01
Cave Creek,AZ,Maricopa,1996-09,242200.0,1996-09-01
Wellton,AZ,Yuma,1996-09,,1996-09-01
Thatcher,AZ,Graham,1996-09,85700.0,1996-09-01
Snowflake,AZ,Navajo,1996-09,70200.0,1996-09-01
San Manuel,AZ,Pinal,1996-09,56700.0,1996-09-01
Three Points,AZ,Pima,1996-09,91200.0,1996-09-01
Rimrock,AZ,Yavapai,1996-09,90900.0,1996-09-01
New River,AZ,Maricopa,1996-09,143900.0,1996-09-01
Drexel-Alvernon,AZ,Pima,1996-09,67600.0,1996-09-01
Clarkdale,AZ,Yavapai,1996-09,120900.0,1996-09-01
Heber,AZ,Navajo,1996-09,83800.0,1996-09-01
Carefree,AZ,Maricopa,1996-09,309200.0,1996-09-01
Cornville,AZ,Yavapai,1996-09,122300.0,1996-09-01
Superior,AZ,Pinal,1996-09,37500.0,1996-09-01
Oracle,AZ,Pinal,1996-09,78800.0,1996-09-01
Amado,AZ,Pima,1996-09,82900.0,1996-09-01
Paulden,AZ,Yavapai,1996-09,97500.0,1996-09-01
Quartzsite,AZ,La Paz,1996-09,,1996-09-01
Rio Verde,AZ,Maricopa,1996-09,250700.0,1996-09-01
Pearce,AZ,Cochise,1996-09,57600.0,1996-09-01
Pine,AZ,Gila,1996-09,101200.0,1996-09-01
Kearny,AZ,Pinal,1996-09,,1996-09-01
Youngtown,AZ,Maricopa,1996-09,55200.0,1996-09-01
Pima,AZ,Graham,1996-09,77900.0,1996-09-01
Patagonia,AZ,Santa Cruz,1996-09,,1996-09-01
Vail,AZ,Pima,1996-09,141300.0,1996-09-01
Corona de Tucson,AZ,Pima,1996-09,117600.0,1996-09-01
Mayer,AZ,Yavapai,1996-09,69600.0,1996-09-01
Dewey-Humboldt,AZ,Yavapai,1996-09,118900.0,1996-09-01
Kirkland,AZ,Yavapai,1996-09,,1996-09-01
Black Canyon City,AZ,Yavapai,1996-09,82200.0,1996-09-01
Eagar,AZ,Apache,1996-09,,1996-09-01
Tombstone,AZ,Cochise,1996-09,67000.0,1996-09-01
Clifton,AZ,Greenlee,1996-09,27600.0,1996-09-01
Happy Jack,AZ,Coconino,1996-09,111000.0,1996-09-01
Saint David,AZ,Cochise,1996-09,82500.0,1996-09-01
Sonoita,AZ,Santa Cruz,1996-09,161000.0,1996-09-01
Star Valley,AZ,Gila,1996-09,101700.0,1996-09-01
Littletown,AZ,Pima,1996-09,,1996-09-01
Munds Park,AZ,Coconino,1996-09,123700.0,1996-09-01
Tubac,AZ,Santa Cruz,1996-09,153300.0,1996-09-01
Forest Lakes,AZ,Coconino,1996-09,115900.0,1996-09-01
Overgaard,AZ,Navajo,1996-09,,1996-09-01
Phoenix,AZ,Maricopa,1996-10,89400.0,1996-10-01
Tucson,AZ,Pima,1996-10,91800.0,1996-10-01
Mesa,AZ,Maricopa,1996-10,98800.0,1996-10-01
Chandler,AZ,Maricopa,1996-10,126000.0,1996-10-01
Glendale,AZ,Maricopa,1996-10,98100.0,1996-10-01
Gilbert,AZ,Maricopa,1996-10,132100.0,1996-10-01
Scottsdale,AZ,Maricopa,1996-10,177500.0,1996-10-01
Tempe,AZ,Maricopa,1996-10,98300.0,1996-10-01
Peoria,AZ,Maricopa,1996-10,119100.0,1996-10-01
Yuma,AZ,Yuma,1996-10,86500.0,1996-10-01
Queen Creek,AZ,Pinal,1996-10,,1996-10-01
Surprise,AZ,Maricopa,1996-10,117000.0,1996-10-01
Flagstaff,AZ,Coconino,1996-10,144800.0,1996-10-01
San Tan Valley,AZ,Pinal,1996-10,,1996-10-01
Casa Grande,AZ,Pinal,1996-10,85600.0,1996-10-01
Avondale,AZ,Maricopa,1996-10,103200.0,1996-10-01
Goodyear,AZ,Maricopa,1996-10,127200.0,1996-10-01
Lake Havasu City,AZ,Mohave,1996-10,88100.0,1996-10-01
Prescott,AZ,Yavapai,1996-10,147200.0,1996-10-01
Sierra Vista,AZ,Cochise,1996-10,100000.0,1996-10-01
Kingman,AZ,Mohave,1996-10,76300.0,1996-10-01
Buckeye,AZ,Maricopa,1996-10,,1996-10-01
Apache Junction,AZ,Pinal,1996-10,76200.0,1996-10-01
Oro Valley,AZ,Pima,1996-10,160100.0,1996-10-01
Anthem,AZ,Maricopa,1996-10,150600.0,1996-10-01
Sun City,AZ,Maricopa,1996-10,85700.0,1996-10-01
Bullhead City,AZ,Mohave,1996-10,89900.0,1996-10-01
Prescott Valley,AZ,Yavapai,1996-10,95200.0,1996-10-01
El Mirage,AZ,Maricopa,1996-10,79700.0,1996-10-01
Catalina Foothills,AZ,Pima,1996-10,214200.0,1996-10-01
Sun City West,AZ,Maricopa,1996-10,129900.0,1996-10-01
Somerton,AZ,Yuma,1996-10,69200.0,1996-10-01
Cottonwood,AZ,Yavapai,1996-10,96400.0,1996-10-01
Nogales,AZ,Santa Cruz,1996-10,72900.0,1996-10-01
Florence,AZ,Pinal,1996-10,,1996-10-01
Douglas,AZ,Cochise,1996-10,50300.0,1996-10-01
Sahuarita,AZ,Pima,1996-10,109900.0,1996-10-01
Fountain Hills,AZ,Maricopa,1996-10,171600.0,1996-10-01
Green Valley,AZ,Pima,1996-10,115700.0,1996-10-01
Tanque Verde,AZ,Pima,1996-10,198500.0,1996-10-01
Sedona,AZ,Yavapai,1996-10,202000.0,1996-10-01
San Luis,AZ,Yuma,1996-10,67100.0,1996-10-01
Eloy,AZ,Pinal,1996-10,,1996-10-01
Marana,AZ,Pima,1996-10,126600.0,1996-10-01
Show Low,AZ,Navajo,1996-10,,1996-10-01
Flowing Wells,AZ,Pima,1996-10,73700.0,1996-10-01
Rio Rico,AZ,Santa Cruz,1996-10,82800.0,1996-10-01
Safford,AZ,Graham,1996-10,70100.0,1996-10-01
Winslow,AZ,Navajo,1996-10,46600.0,1996-10-01
Coolidge,AZ,Pinal,1996-10,59800.0,1996-10-01
Tucson Estates,AZ,Pima,1996-10,117500.0,1996-10-01
Chino Valley,AZ,Yavapai,1996-10,112900.0,1996-10-01
Camp Verde,AZ,Yavapai,1996-10,97100.0,1996-10-01
Globe,AZ,Gila,1996-10,64700.0,1996-10-01
Paradise Valley,AZ,Maricopa,1996-10,,1996-10-01
Payson,AZ,Gila,1996-10,121300.0,1996-10-01
Parker,AZ,La Paz,1996-10,,1996-10-01
Litchfield Park,AZ,Maricopa,1996-10,133100.0,1996-10-01
Benson,AZ,Cochise,1996-10,73900.0,1996-10-01
Hereford,AZ,Cochise,1996-10,108900.0,1996-10-01
Willcox,AZ,Cochise,1996-10,52400.0,1996-10-01
Gold Canyon,AZ,Pinal,1996-10,133800.0,1996-10-01
Bisbee,AZ,Cochise,1996-10,56700.0,1996-10-01
Page,AZ,Coconino,1996-10,122400.0,1996-10-01
Huachuca City,AZ,Cochise,1996-10,65000.0,1996-10-01
Tolleson,AZ,Maricopa,1996-10,63600.0,1996-10-01
Williams,AZ,Coconino,1996-10,98200.0,1996-10-01
Mohave Valley,AZ,Mohave,1996-10,80900.0,1996-10-01
Tortolita,AZ,Pima,1996-10,181700.0,1996-10-01
Wickenburg,AZ,Maricopa,1996-10,137900.0,1996-10-01
South Tucson,AZ,Pima,1996-10,49300.0,1996-10-01
Catalina,AZ,Pima,1996-10,141200.0,1996-10-01
Golden Valley,AZ,Mohave,1996-10,63700.0,1996-10-01
Valencia West,AZ,Pima,1996-10,97800.0,1996-10-01
Pinetop,AZ,Navajo,1996-10,139500.0,1996-10-01
Lakeside,AZ,Navajo,1996-10,90500.0,1996-10-01
Miami,AZ,Gila,1996-10,,1996-10-01
Cave Creek,AZ,Maricopa,1996-10,244600.0,1996-10-01
Wellton,AZ,Yuma,1996-10,,1996-10-01
Thatcher,AZ,Graham,1996-10,85700.0,1996-10-01
Snowflake,AZ,Navajo,1996-10,70300.0,1996-10-01
San Manuel,AZ,Pinal,1996-10,57200.0,1996-10-01
Three Points,AZ,Pima,1996-10,91500.0,1996-10-01
Rimrock,AZ,Yavapai,1996-10,90100.0,1996-10-01
New River,AZ,Maricopa,1996-10,144400.0,1996-10-01
Drexel-Alvernon,AZ,Pima,1996-10,67900.0,1996-10-01
Clarkdale,AZ,Yavapai,1996-10,119100.0,1996-10-01
Heber,AZ,Navajo,1996-10,83200.0,1996-10-01
Carefree,AZ,Maricopa,1996-10,309300.0,1996-10-01
Cornville,AZ,Yavapai,1996-10,122100.0,1996-10-01
Superior,AZ,Pinal,1996-10,37700.0,1996-10-01
Oracle,AZ,Pinal,1996-10,79300.0,1996-10-01
Amado,AZ,Pima,1996-10,82400.0,1996-10-01
Paulden,AZ,Yavapai,1996-10,94800.0,1996-10-01
Quartzsite,AZ,La Paz,1996-10,,1996-10-01
Rio Verde,AZ,Maricopa,1996-10,251500.0,1996-10-01
Pearce,AZ,Cochise,1996-10,57300.0,1996-10-01
Pine,AZ,Gila,1996-10,102800.0,1996-10-01
Kearny,AZ,Pinal,1996-10,,1996-10-01
Youngtown,AZ,Maricopa,1996-10,55500.0,1996-10-01
Pima,AZ,Graham,1996-10,78200.0,1996-10-01
Patagonia,AZ,Santa Cruz,1996-10,,1996-10-01
Vail,AZ,Pima,1996-10,141100.0,1996-10-01
Corona de Tucson,AZ,Pima,1996-10,117500.0,1996-10-01
Mayer,AZ,Yavapai,1996-10,69100.0,1996-10-01
Dewey-Humboldt,AZ,Yavapai,1996-10,119000.0,1996-10-01
Kirkland,AZ,Yavapai,1996-10,,1996-10-01
Black Canyon City,AZ,Yavapai,1996-10,82500.0,1996-10-01
Eagar,AZ,Apache,1996-10,,1996-10-01
Tombstone,AZ,Cochise,1996-10,67100.0,1996-10-01
Clifton,AZ,Greenlee,1996-10,27200.0,1996-10-01
Happy Jack,AZ,Coconino,1996-10,111200.0,1996-10-01
Saint David,AZ,Cochise,1996-10,83200.0,1996-10-01
Sonoita,AZ,Santa Cruz,1996-10,158400.0,1996-10-01
Star Valley,AZ,Gila,1996-10,103800.0,1996-10-01
Littletown,AZ,Pima,1996-10,,1996-10-01
Munds Park,AZ,Coconino,1996-10,123800.0,1996-10-01
Tubac,AZ,Santa Cruz,1996-10,151700.0,1996-10-01
Forest Lakes,AZ,Coconino,1996-10,117000.0,1996-10-01
Overgaard,AZ,Navajo,1996-10,,1996-10-01
Phoenix,AZ,Maricopa,1996-11,89700.0,1996-11-01
Tucson,AZ,Pima,1996-11,91600.0,1996-11-01
Mesa,AZ,Maricopa,1996-11,99100.0,1996-11-01
Chandler,AZ,Maricopa,1996-11,126100.0,1996-11-01
Glendale,AZ,Maricopa,1996-11,98400.0,1996-11-01
Gilbert,AZ,Maricopa,1996-11,131800.0,1996-11-01
Scottsdale,AZ,Maricopa,1996-11,177100.0,1996-11-01
Tempe,AZ,Maricopa,1996-11,98800.0,1996-11-01
Peoria,AZ,Maricopa,1996-11,119400.0,1996-11-01
Yuma,AZ,Yuma,1996-11,86300.0,1996-11-01
Queen Creek,AZ,Pinal,1996-11,,1996-11-01
Surprise,AZ,Maricopa,1996-11,117100.0,1996-11-01
Flagstaff,AZ,Coconino,1996-11,145000.0,1996-11-01
San Tan Valley,AZ,Pinal,1996-11,,1996-11-01
Casa Grande,AZ,Pinal,1996-11,86300.0,1996-11-01
Avondale,AZ,Maricopa,1996-11,104200.0,1996-11-01
Goodyear,AZ,Maricopa,1996-11,127500.0,1996-11-01
Lake Havasu City,AZ,Mohave,1996-11,87800.0,1996-11-01
Prescott,AZ,Yavapai,1996-11,146800.0,1996-11-01
Sierra Vista,AZ,Cochise,1996-11,100200.0,1996-11-01
Kingman,AZ,Mohave,1996-11,76100.0,1996-11-01
Buckeye,AZ,Maricopa,1996-11,,1996-11-01
Apache Junction,AZ,Pinal,1996-11,76700.0,1996-11-01
Oro Valley,AZ,Pima,1996-11,160200.0,1996-11-01
Anthem,AZ,Maricopa,1996-11,152100.0,1996-11-01
Sun City,AZ,Maricopa,1996-11,85900.0,1996-11-01
Bullhead City,AZ,Mohave,1996-11,89700.0,1996-11-01
Prescott Valley,AZ,Yavapai,1996-11,95400.0,1996-11-01
El Mirage,AZ,Maricopa,1996-11,80700.0,1996-11-01
Catalina Foothills,AZ,Pima,1996-11,214800.0,1996-11-01
Sun City West,AZ,Maricopa,1996-11,130500.0,1996-11-01
Somerton,AZ,Yuma,1996-11,69200.0,1996-11-01
Cottonwood,AZ,Yavapai,1996-11,97300.0,1996-11-01
Nogales,AZ,Santa Cruz,1996-11,72800.0,1996-11-01
Florence,AZ,Pinal,1996-11,,1996-11-01
Douglas,AZ,Cochise,1996-11,50600.0,1996-11-01
Sahuarita,AZ,Pima,1996-11,110400.0,1996-11-01
Fountain Hills,AZ,Maricopa,1996-11,171600.0,1996-11-01
